Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
2053,1404.0,1404.0,11462,2.0,3.0,4.0,9.0,Champions
2057,1624.0,1624.0,1115,1.0,4.0,1.0,6.0,Potential Loyalist
2058,1647.0,1647.0,2600,1.0,4.0,2.0,7.0,Loyal
2064,,,3988,,,3.0,3.0,At Risk
2068,1866.0,1866.0,4525,1.0,4.0,3.0,8.0,Loyal
2070,860.0,860.0,2185,3.0,2.0,1.0,6.0,Potential Loyalist
2072,1682.0,1682.0,7250,1.0,4.0,4.0,9.0,Champions
2073,,,4421,,,3.0,3.0,At Risk
2074,1442.0,1442.0,6707,2.0,3.0,4.0,9.0,Champions
2079,,,3138,,,2.0,2.0,Hibernating
2083,,,7263,,,4.0,4.0,At Risk
2086,1831.0,1831.0,1734,1.0,4.0,1.0,6.0,Potential Loyalist
2087,,,2300,,,1.0,1.0,Hibernating
2088,,,1341,,,1.0,1.0,Hibernating
2089,,,4651,,,3.0,3.0,At Risk
2090,,,3599,,,2.0,2.0,Hibernating
2091,,,4603,,,3.0,3.0,At Risk
2092,,,1133,,,1.0,1.0,Hibernating
2096,1285.0,1285.0,3830,2.0,3.0,3.0,8.0,Loyal
2099,,,1555,,,1.0,1.0,Hibernating
2100,617.0,617.0,2317,3.0,2.0,1.0,6.0,Potential Loyalist
2102,,,1745,,,1.0,1.0,Hibernating
2104,,,4824,,,4.0,4.0,At Risk
2105,,,3421,,,2.0,2.0,Hibernating
2107,,,4493,,,3.0,3.0,At Risk
2109,,,876,,,1.0,1.0,Hibernating
2110,35.0,35.0,10451,4.0,1.0,4.0,9.0,Champions
2112,370.0,370.0,2288,4.0,1.0,1.0,6.0,Potential Loyalist
2114,,,4616,,,3.0,3.0,At Risk
2115,,,1722,,,1.0,1.0,Hibernating
2116,2104.0,2104.0,2123,1.0,4.0,1.0,6.0,Potential Loyalist
2117,1560.0,1560.0,4585,2.0,3.0,3.0,8.0,Loyal
2118,1651.0,1651.0,5909,1.0,4.0,4.0,9.0,Champions
2122,,,4912,,,4.0,4.0,At Risk
2126,1738.0,1738.0,2907,1.0,4.0,2.0,7.0,Loyal
2127,1321.0,1321.0,2109,2.0,3.0,1.0,6.0,Potential Loyalist
2128,1594.0,1594.0,4632,1.0,4.0,3.0,8.0,Loyal
2129,,,4665,,,3.0,3.0,At Risk
2130,,,4480,,,3.0,3.0,At Risk
2134,646.0,646.0,8993,3.0,2.0,4.0,9.0,Champions
2135,1135.0,1135.0,4505,2.0,3.0,3.0,8.0,Loyal
2138,1559.0,1559.0,6725,2.0,3.0,4.0,9.0,Champions
2139,,,7532,,,4.0,4.0,At Risk
2141,286.0,286.0,8413,4.0,1.0,4.0,9.0,Champions
2142,,,3584,,,2.0,2.0,Hibernating
2143,1318.0,1318.0,2785,2.0,3.0,2.0,7.0,Loyal
2149,,,1444,,,1.0,1.0,Hibernating
2161,,,6434,,,4.0,4.0,At Risk
2163,,,4304,,,3.0,3.0,At Risk
2164,,,3608,,,2.0,2.0,Hibernating
2166,,,3025,,,2.0,2.0,Hibernating
2168,,,754,,,1.0,1.0,Hibernating
2171,1770.0,1770.0,7434,1.0,4.0,4.0,9.0,Champions
2172,,,13023,,,4.0,4.0,At Risk
2173,460.0,460.0,4605,4.0,1.0,3.0,8.0,Loyal
2174,222.0,222.0,3520,4.0,1.0,2.0,7.0,Loyal
2176,948.0,948.0,7565,3.0,2.0,4.0,9.0,Champions
2178,1432.0,1432.0,8718,2.0,3.0,4.0,9.0,Champions
2179,1922.0,1922.0,2724,1.0,4.0,2.0,7.0,Loyal
2184,374.0,374.0,3953,4.0,1.0,3.0,8.0,Loyal
2185,2163.0,2163.0,2125,1.0,4.0,1.0,6.0,Potential Loyalist
2186,1194.0,1194.0,4003,2.0,3.0,3.0,8.0,Loyal
2187,,,4431,,,3.0,3.0,At Risk
2190,,,1204,,,1.0,1.0,Hibernating
2191,,,4298,,,3.0,3.0,At Risk
2192,,,3033,,,2.0,2.0,Hibernating
2195,1409.0,1409.0,2695,2.0,3.0,2.0,7.0,Loyal
2196,2171.0,2171.0,8196,1.0,4.0,4.0,9.0,Champions
2198,1256.0,1256.0,1227,2.0,3.0,1.0,6.0,Potential Loyalist
2199,,,3286,,,2.0,2.0,Hibernating
2200,,,4653,,,3.0,3.0,At Risk
2201,855.0,855.0,3527,3.0,2.0,2.0,7.0,Loyal
2205,985.0,985.0,2516,3.0,2.0,2.0,7.0,Loyal
2206,,,1720,,,1.0,1.0,Hibernating
2207,255.0,255.0,8956,4.0,1.0,4.0,9.0,Champions
2216,,,1121,,,1.0,1.0,Hibernating
2221,,,1177,,,1.0,1.0,Hibernating
2222,924.0,924.0,1948,3.0,2.0,1.0,6.0,Potential Loyalist
2225,,,3575,,,2.0,2.0,Hibernating
2226,1739.0,1739.0,3481,1.0,4.0,2.0,7.0,Loyal
2228,,,1221,,,1.0,1.0,Hibernating
2229,,,1160,,,1.0,1.0,Hibernating
2234,824.0,824.0,4714,3.0,2.0,4.0,9.0,Champions
2235,,,1640,,,1.0,1.0,Hibernating
2239,,,3509,,,2.0,2.0,Hibernating
2240,,,3399,,,2.0,2.0,Hibernating
2241,,,1244,,,1.0,1.0,Hibernating
2245,,,1735,,,1.0,1.0,Hibernating
2246,,,4541,,,3.0,3.0,At Risk
2248,619.0,619.0,3976,3.0,2.0,3.0,8.0,Loyal
2252,461.0,461.0,4596,4.0,1.0,3.0,8.0,Loyal
2254,,,2579,,,2.0,2.0,Hibernating
2257,1895.0,1895.0,3450,1.0,4.0,2.0,7.0,Loyal
2258,,,3669,,,2.0,2.0,Hibernating
2261,309.0,309.0,4981,4.0,1.0,4.0,9.0,Champions
2262,854.0,854.0,5049,3.0,2.0,4.0,9.0,Champions
2264,,,3513,,,2.0,2.0,Hibernating
2267,281.0,281.0,4048,4.0,1.0,3.0,8.0,Loyal
2270,39.0,39.0,1693,4.0,1.0,1.0,6.0,Potential Loyalist
2271,,,4251,,,3.0,3.0,At Risk
2275,,,7947,,,4.0,4.0,At Risk
2277,2107.0,2107.0,1281,1.0,4.0,1.0,6.0,Potential Loyalist
2278,795.0,795.0,3970,3.0,2.0,3.0,8.0,Loyal
2279,,,4543,,,3.0,3.0,At Risk
2280,1409.0,1409.0,4812,2.0,3.0,4.0,9.0,Champions
2281,34.0,34.0,4543,4.0,1.0,3.0,8.0,Loyal
2285,581.0,581.0,1686,3.0,2.0,1.0,6.0,Potential Loyalist
2286,983.0,983.0,3473,3.0,2.0,2.0,7.0,Loyal
2288,985.0,985.0,2798,3.0,2.0,2.0,7.0,Loyal
2289,225.0,225.0,1043,4.0,1.0,1.0,6.0,Potential Loyalist
2290,1982.0,1982.0,4848,1.0,4.0,4.0,9.0,Champions
2291,,,1669,,,1.0,1.0,Hibernating
2295,,,3689,,,2.0,2.0,Hibernating
2297,613.0,613.0,1438,3.0,2.0,1.0,6.0,Potential Loyalist
2298,920.0,920.0,13032,3.0,2.0,4.0,9.0,Champions
2301,1831.0,1831.0,3372,1.0,4.0,2.0,7.0,Loyal
2302,,,2692,,,2.0,2.0,Hibernating
2303,1919.0,1919.0,3214,1.0,4.0,2.0,7.0,Loyal
2304,492.0,492.0,4610,4.0,1.0,3.0,8.0,Loyal
2305,862.0,862.0,2247,3.0,2.0,1.0,6.0,Potential Loyalist
2307,,,8081,,,4.0,4.0,At Risk
2309,833.0,833.0,4564,3.0,2.0,3.0,8.0,Loyal
2311,1528.0,1528.0,3158,2.0,3.0,2.0,7.0,Loyal
2312,,,4649,,,3.0,3.0,At Risk
2313,,,3092,,,2.0,2.0,Hibernating
2316,1252.0,1252.0,591,2.0,3.0,1.0,6.0,Potential Loyalist
2317,494.0,494.0,4560,3.0,2.0,3.0,8.0,Loyal
2326,1315.0,1315.0,4611,2.0,3.0,3.0,8.0,Loyal
2328,,,4527,,,3.0,3.0,At Risk
2329,,,6212,,,4.0,4.0,At Risk
2331,,,2223,,,1.0,1.0,Hibernating
2332,,,4229,,,3.0,3.0,At Risk
2333,,,3486,,,2.0,2.0,Hibernating
2334,,,3827,,,3.0,3.0,At Risk
2335,,,4243,,,3.0,3.0,At Risk
2337,1016.0,1016.0,3500,3.0,2.0,2.0,7.0,Loyal
2341,,,796,,,1.0,1.0,Hibernating
2345,,,4546,,,3.0,3.0,At Risk
2347,,,3478,,,2.0,2.0,Hibernating
2350,,,1759,,,1.0,1.0,Hibernating
2354,,,5786,,,4.0,4.0,At Risk
2356,1740.0,1740.0,1554,1.0,4.0,1.0,6.0,Potential Loyalist
2357,125.0,125.0,3513,4.0,1.0,2.0,7.0,Loyal
2360,646.0,646.0,698,3.0,2.0,1.0,6.0,Potential Loyalist
2361,,,1248,,,1.0,1.0,Hibernating
2362,,,2675,,,2.0,2.0,Hibernating
2363,41.0,41.0,12294,4.0,1.0,4.0,9.0,Champions
2364,,,709,,,1.0,1.0,Hibernating
2366,825.0,825.0,3546,3.0,2.0,2.0,7.0,Loyal
2367,,,2787,,,2.0,2.0,Hibernating
2368,,,2824,,,2.0,2.0,Hibernating
2369,458.0,458.0,2320,4.0,1.0,1.0,6.0,Potential Loyalist
2371,1096.0,1096.0,1231,2.0,3.0,1.0,6.0,Potential Loyalist
2375,,,4968,,,4.0,4.0,At Risk
2377,,,3824,,,3.0,3.0,At Risk
2378,254.0,254.0,4090,4.0,1.0,3.0,8.0,Loyal
2379,,,6098,,,4.0,4.0,At Risk
2380,,,1284,,,1.0,1.0,Hibernating
2382,,,6210,,,4.0,4.0,At Risk
2385,,,1250,,,1.0,1.0,Hibernating
2386,1594.0,1594.0,4988,1.0,4.0,4.0,9.0,Champions
2388,3.0,3.0,7715,4.0,1.0,4.0,9.0,Champions
2389,,,4175,,,3.0,3.0,At Risk
2391,1379.0,1379.0,3051,2.0,3.0,2.0,7.0,Loyal
2394,,,3687,,,2.0,2.0,Hibernating
2398,98.0,98.0,3409,4.0,1.0,2.0,7.0,Loyal
2399,,,2548,,,2.0,2.0,Hibernating
2401,,,904,,,1.0,1.0,Hibernating
2402,1739.0,1739.0,11218,1.0,4.0,4.0,9.0,Champions
2404,,,2527,,,2.0,2.0,Hibernating
2408,,,5474,,,4.0,4.0,At Risk
2409,,,2700,,,2.0,2.0,Hibernating
2410,,,2845,,,2.0,2.0,Hibernating
2412,917.0,917.0,8298,3.0,2.0,4.0,9.0,Champions
2414,769.0,769.0,6885,3.0,2.0,4.0,9.0,Champions
2415,,,1577,,,1.0,1.0,Hibernating
2419,947.0,947.0,4372,3.0,2.0,3.0,8.0,Loyal
2420,550.0,550.0,7491,3.0,2.0,4.0,9.0,Champions
2421,188.0,188.0,3352,4.0,1.0,2.0,7.0,Loyal
2422,,,4578,,,3.0,3.0,At Risk
2427,,,3024,,,2.0,2.0,Hibernating
2429,2139.0,2139.0,6239,1.0,4.0,4.0,9.0,Champions
2431,497.0,497.0,5472,3.0,2.0,4.0,9.0,Champions
2434,,,4810,,,4.0,4.0,At Risk
2436,,,1747,,,1.0,1.0,Hibernating
2440,1195.0,1195.0,3655,2.0,3.0,2.0,7.0,Loyal
2445,,,3940,,,3.0,3.0,At Risk
2447,,,4425,,,3.0,3.0,At Risk
2455,,,1757,,,1.0,1.0,Hibernating
2456,,,1125,,,1.0,1.0,Hibernating
2457,,,3522,,,2.0,2.0,Hibernating
2460,,,3586,,,2.0,2.0,Hibernating
2461,,,2795,,,2.0,2.0,Hibernating
2464,,,4935,,,4.0,4.0,At Risk
2465,,,4418,,,3.0,3.0,At Risk
2467,1312.0,1312.0,9133,2.0,3.0,4.0,9.0,Champions
2471,,,1247,,,1.0,1.0,Hibernating
2473,435.0,435.0,3405,4.0,1.0,2.0,7.0,Loyal
2476,,,3076,,,2.0,2.0,Hibernating
2477,220.0,220.0,1034,4.0,1.0,1.0,6.0,Potential Loyalist
2479,,,2250,,,1.0,1.0,Hibernating
2480,,,1742,,,1.0,1.0,Hibernating
2481,,,1836,,,1.0,1.0,Hibernating
2482,,,5984,,,4.0,4.0,At Risk
2483,335.0,335.0,1657,4.0,1.0,1.0,6.0,Potential Loyalist
2484,1103.0,1103.0,6779,2.0,3.0,4.0,9.0,Champions
2485,,,3156,,,2.0,2.0,Hibernating
2489,406.0,406.0,1749,4.0,1.0,1.0,6.0,Potential Loyalist
2491,,,3604,,,2.0,2.0,Hibernating
2492,,,2276,,,1.0,1.0,Hibernating
2493,370.0,370.0,4498,4.0,1.0,3.0,8.0,Loyal
2494,884.0,884.0,4520,3.0,2.0,3.0,8.0,Loyal
2495,,,10244,,,4.0,4.0,At Risk
2496,,,4327,,,3.0,3.0,At Risk
2502,,,1511,,,1.0,1.0,Hibernating
2504,37.0,37.0,9153,4.0,1.0,4.0,9.0,Champions
2505,2139.0,2139.0,1768,1.0,4.0,1.0,6.0,Potential Loyalist
2507,678.0,678.0,1598,3.0,2.0,1.0,6.0,Potential Loyalist
2510,,,1746,,,1.0,1.0,Hibernating
2515,802.0,802.0,8430,3.0,2.0,4.0,9.0,Champions
2521,1682.0,1682.0,1601,1.0,4.0,1.0,6.0,Potential Loyalist
2522,,,4429,,,3.0,3.0,At Risk
2524,,,4407,,,3.0,3.0,At Risk
2525,,,3623,,,2.0,2.0,Hibernating
2526,1955.0,1955.0,1683,1.0,4.0,1.0,6.0,Potential Loyalist
2527,,,3572,,,2.0,2.0,Hibernating
2528,1103.0,1103.0,17368,2.0,3.0,4.0,9.0,Champions
2530,733.0,733.0,4461,3.0,2.0,3.0,8.0,Loyal
2532,,,4397,,,3.0,3.0,At Risk
2534,,,4822,,,4.0,4.0,At Risk
2535,,,4483,,,3.0,3.0,At Risk
2536,436.0,436.0,2963,4.0,1.0,2.0,7.0,Loyal
2538,2080.0,2080.0,2012,1.0,4.0,1.0,6.0,Potential Loyalist
2543,,,762,,,1.0,1.0,Hibernating
2546,3.0,3.0,4887,4.0,1.0,4.0,9.0,Champions
2547,,,4526,,,3.0,3.0,At Risk
2548,,,4293,,,3.0,3.0,At Risk
2549,,,746,,,1.0,1.0,Hibernating
2550,,,4329,,,3.0,3.0,At Risk
2552,1163.0,1163.0,4715,2.0,3.0,4.0,9.0,Champions
2553,1436.0,1436.0,3059,2.0,3.0,2.0,7.0,Loyal
2554,,,2742,,,2.0,2.0,Hibernating
2556,,,3477,,,2.0,2.0,Hibernating
2560,125.0,125.0,4770,4.0,1.0,4.0,9.0,Champions
2561,103.0,103.0,4687,4.0,1.0,3.0,8.0,Loyal
2562,,,2461,,,2.0,2.0,Hibernating
2564,,,2259,,,1.0,1.0,Hibernating
2567,1556.0,1556.0,2382,2.0,3.0,2.0,7.0,Loyal
2568,282.0,282.0,5630,4.0,1.0,4.0,9.0,Champions
2569,1706.0,1706.0,2902,1.0,4.0,2.0,7.0,Loyal
2570,1533.0,1533.0,7611,2.0,3.0,4.0,9.0,Champions
2574,,,2553,,,2.0,2.0,Hibernating
2575,,,4037,,,3.0,3.0,At Risk
2577,,,4490,,,3.0,3.0,At Risk
2580,,,4023,,,3.0,3.0,At Risk
2581,,,4297,,,3.0,3.0,At Risk
2582,1310.0,1310.0,6867,2.0,3.0,4.0,9.0,Champions
2587,,,3574,,,2.0,2.0,Hibernating
2588,,,3881,,,3.0,3.0,At Risk
2590,,,4418,,,3.0,3.0,At Risk
2597,1132.0,1132.0,3500,2.0,3.0,2.0,7.0,Loyal
2598,1312.0,1312.0,3632,2.0,3.0,2.0,7.0,Loyal
2599,1070.0,1070.0,1717,2.0,3.0,1.0,6.0,Potential Loyalist
2600,2102.0,2102.0,4027,1.0,4.0,3.0,8.0,Loyal
2601,,,5869,,,4.0,4.0,At Risk
2606,,,1053,,,1.0,1.0,Hibernating
2608,975.0,975.0,4360,3.0,2.0,3.0,8.0,Loyal
2610,,,3204,,,2.0,2.0,Hibernating
2611,,,1715,,,1.0,1.0,Hibernating
2613,,,4803,,,4.0,4.0,At Risk
2614,,,4966,,,4.0,4.0,At Risk
2616,,,2889,,,2.0,2.0,Hibernating
2617,2.0,2.0,9175,4.0,1.0,4.0,9.0,Champions
2622,2011.0,2011.0,3887,1.0,4.0,3.0,8.0,Loyal
2624,,,1580,,,1.0,1.0,Hibernating
2628,2140.0,2140.0,12663,1.0,4.0,4.0,9.0,Champions
2629,1563.0,1563.0,3051,2.0,3.0,2.0,7.0,Loyal
2631,286.0,286.0,1480,4.0,1.0,1.0,6.0,Potential Loyalist
2632,,,4487,,,3.0,3.0,At Risk
2634,,,1917,,,1.0,1.0,Hibernating
2635,165.0,165.0,7924,4.0,1.0,4.0,9.0,Champions
2636,432.0,432.0,5039,4.0,1.0,4.0,9.0,Champions
2640,895.0,895.0,5615,3.0,2.0,4.0,9.0,Champions
2642,2012.0,2012.0,7571,1.0,4.0,4.0,9.0,Champions
2646,,,3866,,,3.0,3.0,At Risk
2647,,,2139,,,1.0,1.0,Hibernating
2649,2102.0,2102.0,3966,1.0,4.0,3.0,8.0,Loyal
2651,,,1797,,,1.0,1.0,Hibernating
2652,,,1634,,,1.0,1.0,Hibernating
2654,67.0,67.0,15027,4.0,1.0,4.0,9.0,Champions
2656,711.0,711.0,4591,3.0,2.0,3.0,8.0,Loyal
2659,,,4418,,,3.0,3.0,At Risk
2660,1500.0,1500.0,6711,2.0,3.0,4.0,9.0,Champions
2661,1402.0,1402.0,9376,2.0,3.0,4.0,9.0,Champions
2662,126.0,126.0,4047,4.0,1.0,3.0,8.0,Loyal
2663,1559.0,1559.0,8743,2.0,3.0,4.0,9.0,Champions
2664,457.0,457.0,2213,4.0,1.0,1.0,6.0,Potential Loyalist
2665,3.0,3.0,2825,4.0,1.0,2.0,7.0,Loyal
2667,,,4317,,,3.0,3.0,At Risk
2670,1838.0,1838.0,3514,1.0,4.0,2.0,7.0,Loyal
2671,,,4905,,,4.0,4.0,At Risk
2673,1227.0,1227.0,1094,2.0,3.0,1.0,6.0,Potential Loyalist
2674,1404.0,1404.0,3036,2.0,3.0,2.0,7.0,Loyal
2676,,,1237,,,1.0,1.0,Hibernating
2678,,,5307,,,4.0,4.0,At Risk
2679,,,4612,,,3.0,3.0,At Risk
2680,1168.0,1168.0,7327,2.0,3.0,4.0,9.0,Champions
2681,,,4573,,,3.0,3.0,At Risk
2682,641.0,641.0,4505,3.0,2.0,3.0,8.0,Loyal
2684,,,6785,,,4.0,4.0,At Risk
2686,282.0,282.0,3593,4.0,1.0,2.0,7.0,Loyal
2687,,,3898,,,3.0,3.0,At Risk
2688,1016.0,1016.0,8140,3.0,2.0,4.0,9.0,Champions
2689,,,4252,,,3.0,3.0,At Risk
2691,1065.0,1065.0,4584,2.0,3.0,3.0,8.0,Loyal
2692,1098.0,1098.0,4393,2.0,3.0,3.0,8.0,Loyal
2693,,,11481,,,4.0,4.0,At Risk
2697,947.0,947.0,4651,3.0,2.0,3.0,8.0,Loyal
2699,,,3963,,,3.0,3.0,At Risk
2702,,,5424,,,4.0,4.0,At Risk
2703,678.0,678.0,3447,3.0,2.0,2.0,7.0,Loyal
2704,157.0,157.0,9872,4.0,1.0,4.0,9.0,Champions
2705,,,1301,,,1.0,1.0,Hibernating
2706,92.0,92.0,3460,4.0,1.0,2.0,7.0,Loyal
2709,459.0,459.0,2056,4.0,1.0,1.0,6.0,Potential Loyalist
2711,833.0,833.0,5425,3.0,2.0,4.0,9.0,Champions
2712,,,1811,,,1.0,1.0,Hibernating
2713,,,916,,,1.0,1.0,Hibernating
2715,1411.0,1411.0,4546,2.0,3.0,3.0,8.0,Loyal
2716,,,4448,,,3.0,3.0,At Risk
2717,403.0,403.0,3919,4.0,1.0,3.0,8.0,Loyal
2718,,,1115,,,1.0,1.0,Hibernating
2719,,,5265,,,4.0,4.0,At Risk
2721,,,733,,,1.0,1.0,Hibernating
2723,,,3425,,,2.0,2.0,Hibernating
2724,,,1560,,,1.0,1.0,Hibernating
2727,399.0,399.0,4026,4.0,1.0,3.0,8.0,Loyal
2730,98.0,98.0,2020,4.0,1.0,1.0,6.0,Potential Loyalist
2732,1315.0,1315.0,3198,2.0,3.0,2.0,7.0,Loyal
2733,,,4508,,,3.0,3.0,At Risk
2735,,,3350,,,2.0,2.0,Hibernating
2737,,,4796,,,4.0,4.0,At Risk
2738,,,3713,,,2.0,2.0,Hibernating
2739,,,5936,,,4.0,4.0,At Risk
2741,895.0,895.0,2951,3.0,2.0,2.0,7.0,Loyal
2744,559.0,559.0,5575,3.0,2.0,4.0,9.0,Champions
2745,,,1599,,,1.0,1.0,Hibernating
2746,,,4534,,,3.0,3.0,At Risk
2759,1014.0,1014.0,8778,3.0,2.0,4.0,9.0,Champions
2760,,,4816,,,4.0,4.0,At Risk
2761,,,1008,,,1.0,1.0,Hibernating
2764,1591.0,1591.0,6285,1.0,4.0,4.0,9.0,Champions
2767,246.0,246.0,13756,4.0,1.0,4.0,9.0,Champions
2770,,,1230,,,1.0,1.0,Hibernating
2772,,,5325,,,4.0,4.0,At Risk
2775,1223.0,1223.0,4503,2.0,3.0,3.0,8.0,Loyal
2777,1343.0,1343.0,4660,2.0,3.0,3.0,8.0,Loyal
2778,618.0,618.0,7365,3.0,2.0,4.0,9.0,Champions
2779,155.0,155.0,1068,4.0,1.0,1.0,6.0,Potential Loyalist
2782,,,3953,,,3.0,3.0,At Risk
2784,,,1614,,,1.0,1.0,Hibernating
2785,,,4099,,,3.0,3.0,At Risk
2789,340.0,340.0,7599,4.0,1.0,4.0,9.0,Champions
2791,1072.0,1072.0,3161,2.0,3.0,2.0,7.0,Loyal
2792,,,6558,,,4.0,4.0,At Risk
2795,,,4473,,,3.0,3.0,At Risk
2796,,,9362,,,4.0,4.0,At Risk
2797,1045.0,1045.0,4541,2.0,3.0,3.0,8.0,Loyal
2798,950.0,950.0,4149,3.0,2.0,3.0,8.0,Loyal
2799,1313.0,1313.0,3418,2.0,3.0,2.0,7.0,Loyal
2802,2107.0,2107.0,6680,1.0,4.0,4.0,9.0,Champions
2803,216.0,216.0,1046,4.0,1.0,1.0,6.0,Potential Loyalist
2804,,,2436,,,2.0,2.0,Hibernating
2806,,,3282,,,2.0,2.0,Hibernating
2807,924.0,924.0,3793,3.0,2.0,3.0,8.0,Loyal
2808,370.0,370.0,1255,4.0,1.0,1.0,6.0,Potential Loyalist
2809,1524.0,1524.0,9633,2.0,3.0,4.0,9.0,Champions
2810,,,2861,,,2.0,2.0,Hibernating
2811,,,5384,,,4.0,4.0,At Risk
2813,254.0,254.0,6169,4.0,1.0,4.0,9.0,Champions
2815,,,6520,,,4.0,4.0,At Risk
2816,,,8202,,,4.0,4.0,At Risk
2818,,,5000,,,4.0,4.0,At Risk
2821,1466.0,1466.0,8031,2.0,3.0,4.0,9.0,Champions
2822,42.0,42.0,9113,4.0,1.0,4.0,9.0,Champions
2823,,,877,,,1.0,1.0,Hibernating
2825,,,2207,,,1.0,1.0,Hibernating
2826,1159.0,1159.0,3516,2.0,3.0,2.0,7.0,Loyal
2828,,,4141,,,3.0,3.0,At Risk
2831,,,4435,,,3.0,3.0,At Risk
2833,2136.0,2136.0,982,1.0,4.0,1.0,6.0,Potential Loyalist
2834,189.0,189.0,1975,4.0,1.0,1.0,6.0,Potential Loyalist
2836,620.0,620.0,4378,3.0,2.0,3.0,8.0,Loyal
2837,,,3938,,,3.0,3.0,At Risk
2838,,,1322,,,1.0,1.0,Hibernating
2841,370.0,370.0,1149,4.0,1.0,1.0,6.0,Potential Loyalist
2842,,,1669,,,1.0,1.0,Hibernating
2843,,,4501,,,3.0,3.0,At Risk
2844,,,2008,,,1.0,1.0,Hibernating
2848,,,4777,,,4.0,4.0,At Risk
2852,,,4178,,,3.0,3.0,At Risk
2854,922.0,922.0,10540,3.0,2.0,4.0,9.0,Champions
2855,,,3199,,,2.0,2.0,Hibernating
2856,1401.0,1401.0,10407,2.0,3.0,4.0,9.0,Champions
2858,,,1741,,,1.0,1.0,Hibernating
2859,1035.0,1035.0,4595,3.0,2.0,3.0,8.0,Loyal
2860,,,4597,,,3.0,3.0,At Risk
2864,,,3192,,,2.0,2.0,Hibernating
2865,,,1135,,,1.0,1.0,Hibernating
2867,,,3873,,,3.0,3.0,At Risk
2869,,,4793,,,4.0,4.0,At Risk
2870,,,4333,,,3.0,3.0,At Risk
2871,1988.0,1988.0,2822,1.0,4.0,2.0,7.0,Loyal
2876,,,5675,,,4.0,4.0,At Risk
2879,,,4946,,,4.0,4.0,At Risk
2881,670.0,670.0,688,3.0,2.0,1.0,6.0,Potential Loyalist
2883,,,1596,,,1.0,1.0,Hibernating
2884,,,4692,,,3.0,3.0,At Risk
2885,610.0,610.0,4570,3.0,2.0,3.0,8.0,Loyal
2887,,,1370,,,1.0,1.0,Hibernating
2888,,,4471,,,3.0,3.0,At Risk
2889,103.0,103.0,7464,4.0,1.0,4.0,9.0,Champions
2890,,,4647,,,3.0,3.0,At Risk
2892,,,1665,,,1.0,1.0,Hibernating
2893,,,1787,,,1.0,1.0,Hibernating
2894,,,3630,,,2.0,2.0,Hibernating
2895,,,1051,,,1.0,1.0,Hibernating
2901,,,3491,,,2.0,2.0,Hibernating
2902,,,4041,,,3.0,3.0,At Risk
2903,1402.0,1402.0,4724,2.0,3.0,4.0,9.0,Champions
2905,,,2262,,,1.0,1.0,Hibernating
2906,,,1904,,,1.0,1.0,Hibernating
2910,,,4545,,,3.0,3.0,At Risk
2912,2077.0,2077.0,4433,1.0,4.0,3.0,8.0,Loyal
2913,488.0,488.0,2389,4.0,1.0,2.0,7.0,Loyal
2919,1101.0,1101.0,4377,2.0,3.0,3.0,8.0,Loyal
2921,98.0,98.0,7756,4.0,1.0,4.0,9.0,Champions
2923,2078.0,2078.0,3709,1.0,4.0,2.0,7.0,Loyal
2928,,,5938,,,4.0,4.0,At Risk
2929,,,9198,,,4.0,4.0,At Risk
2931,1315.0,1315.0,3170,2.0,3.0,2.0,7.0,Loyal
2932,,,2740,,,2.0,2.0,Hibernating
2936,,,4421,,,3.0,3.0,At Risk
2938,284.0,284.0,5226,4.0,1.0,4.0,9.0,Champions
2940,,,5083,,,4.0,4.0,At Risk
2941,2079.0,2079.0,4903,1.0,4.0,4.0,9.0,Champions
2942,1106.0,1106.0,10501,2.0,3.0,4.0,9.0,Champions
2943,1254.0,1254.0,4627,2.0,3.0,3.0,8.0,Loyal
2944,,,4102,,,3.0,3.0,At Risk
2946,702.0,702.0,3562,3.0,2.0,2.0,7.0,Loyal
2948,,,1241,,,1.0,1.0,Hibernating
2950,,,5169,,,4.0,4.0,At Risk
2951,,,3100,,,2.0,2.0,Hibernating
2952,,,2664,,,2.0,2.0,Hibernating
2954,278.0,278.0,1479,4.0,1.0,1.0,6.0,Potential Loyalist
2959,,,4416,,,3.0,3.0,At Risk
2960,,,4465,,,3.0,3.0,At Risk
2961,,,3143,,,2.0,2.0,Hibernating
2962,1313.0,1313.0,4141,2.0,3.0,3.0,8.0,Loyal
2965,255.0,255.0,4628,4.0,1.0,3.0,8.0,Loyal
2966,,,3981,,,3.0,3.0,At Risk
2967,,,8779,,,4.0,4.0,At Risk
2972,,,4473,,,3.0,3.0,At Risk
2973,,,2186,,,1.0,1.0,Hibernating
2974,1065.0,1065.0,8909,2.0,3.0,4.0,9.0,Champions
2977,,,4054,,,3.0,3.0,At Risk
2979,1747.0,1747.0,6340,1.0,4.0,4.0,9.0,Champions
2980,1068.0,1068.0,5439,2.0,3.0,4.0,9.0,Champions
2984,429.0,429.0,4339,4.0,1.0,3.0,8.0,Loyal
2987,1043.0,1043.0,1706,2.0,3.0,1.0,6.0,Potential Loyalist
2988,193.0,193.0,9843,4.0,1.0,4.0,9.0,Champions
2991,,,4193,,,3.0,3.0,At Risk
2992,947.0,947.0,6825,3.0,2.0,4.0,9.0,Champions
2994,1259.0,1259.0,4478,2.0,3.0,3.0,8.0,Loyal
